event_day,event_date,event_title,event_url,organizer,blood_donation_location,start_time,end_time,blood_donor_target
Friday,2025-12-19,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2286/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Friday,2025-12-19,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2286/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Friday,2025-12-19,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2286/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
Saturday,2025-12-20,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2297/-/kempen-derma-darah-bergerak?Itemid=0,PERSATUAN KEBAJIKAN MASYARAKAT RAWANG SELANGOR,"FIRST FLOOR (DEPAN KASUT VERNS) @ AEON ANGGUN RAWANG, TAMAN ANGGUN RAWANG, 48000 RAWANG, SELANGOR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,70
Saturday,2025-12-20,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2297/-/kempen-derma-darah-bergerak?Itemid=0,AEON BIG AMPANG,"GF (DEPAN SUSHI) @ AEON BIG AMPANG, LOT 613, TAMAN DAGANG PERMAI MUKIM AMPANG, 68000 AMPANG, SELANGOR",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Saturday,2025-12-20,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2297/-/kempen-derma-darah-bergerak?Itemid=0,KIPMALL BANGI,"LEVEL 2 (BERDEKATAN HAPPY HOME) @ KIPMALL BANGI, NO. 1, JALAN MEDAN BANGI, OFF PERSIARAN KEMAJUAN, SEKSYEN 6, 43650 BANDAR BARU BANGI, SELANGOR",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Saturday,2025-12-20,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2297/-/kempen-derma-darah-bergerak?Itemid=0,PERTUBUHAN AMAL CAKNA SELANGOR,"RUANG LEGAR@ AEON BIG SHAH ALAM, 10, JALAN DIVIDEN 23/6, SEKSYEN 23, 40300 SHAH ALAM, SELANGOR",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Saturday,2025-12-20,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2297/-/kempen-derma-darah-bergerak?Itemid=0,PERTUBUHAN PENDERMA DARAH MALAYSIA (SEDARAH),"LEVEL 2 (IN FRONT OF GYM) @ SEVENTEEN MALL, JALAN 17/38, SEKSYEN 17, 46400 PETALING JAYA, SELANGOR.",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 4.00 PETANG,50
Saturday,2025-12-20,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2297/-/kempen-derma-darah-bergerak?Itemid=0,DAIHATSU (MALAYSIA) SDN BHD,"DAIHATSU (MALAYSIA) @ LOT 1 JALAN KELULI, SEKSYEN 15, SHAH ALAM",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 4.00 PETANG,50
Saturday,2025-12-20,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2297/-/kempen-derma-darah-bergerak?Itemid=0,AEON -TAMAN EQUINE SHOPPING CENTRE,"AEON TAMAN EQUINE SHOPPING CENTRE, NO. 2 , JALAN EQUINE, TAMAN EQUINE, BANDAR PUTRA PERMAI, 43300 SERI KEMBANGAN, SELANGOR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Saturday,2025-12-20,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2297/-/kempen-derma-darah-bergerak?Itemid=0,VEDO WELLNESS SDN BHD,"LEVEL 1 (BERHADAPAN KEDAI NAGOYA) @ LOTUS’S KAJANG, LOT PT 37820 &11196, MUKIM KAJANG SAUJANA IMPIAN, 43000 KAJANG, SELANGOR.",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Saturday,2025-12-20,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2297/-/kempen-derma-darah-bergerak?Itemid=0,PERTUBUHAN ANAK MUDA MALAYSIA,"LEVEL 2 (HADAPAN KAISON) @ EKO CHERAS MALL, NO 693, BATU, 5, JALAN CHERAS, 56000 KUALA LUMPUR",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Saturday,2025-12-20,PUSAT PENDERMAAN DARAH STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2287/-/pusat-pendermaan-darah-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",8.00 PAGI,4.00 PETANG,0
Saturday,2025-12-20,PUSAT PENDERMAAN DARAH STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2287/-/pusat-pendermaan-darah-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Saturday,2025-12-20,PUSAT PENDERMAAN DARAH STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2287/-/pusat-pendermaan-darah-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Saturday,2025-12-20,PUSAT PENDERMAAN DARAH STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2287/-/pusat-pendermaan-darah-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,6.00 PETANG,0
Sunday,2025-12-21,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2298/-/kempen-derma-darah-bergerak?Itemid=0,PERSATUAN KEBAJIKAN MASYARAKAT RAWANG SELANGOR,"GROUND FLOOR (DEPAN KASUT BATA) @ AEON ANGGUN RAWANG, TAMAN ANGGUN RAWANG, 48000 RAWANG, SELANGOR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,70
Sunday,2025-12-21,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2298/-/kempen-derma-darah-bergerak?Itemid=0,AEON BIG AMPANG,"GF (DEPAN SUSHI) @ AEON BIG AMPANG, LOT 613, TAMAN DAGANG PERMAI MUKIM AMPANG, 68000 AMPANG, SELANGOR",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Sunday,2025-12-21,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2298/-/kempen-derma-darah-bergerak?Itemid=0,KIPMALL BANGI,"LEVEL 1 (BERDEKATAN SAMSUNG) @ KIPMALL BANGI, NO. 1, JALAN MEDAN BANGI, OFF PERSIARAN KEMAJUAN, SEKSYEN 6, 43650 BANDAR BARU BANGI, SELANGOR",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Sunday,2025-12-21,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2298/-/kempen-derma-darah-bergerak?Itemid=0,AEON -TAMAN EQUINE SHOPPING CENTRE,"GF (DEPAN BATA) @ AEON TAMAN EQUINE SHOPPING CENTRE, NO. 2 , JALAN EQUINE, TAMAN EQUINE, BANDAR PUTRA PERMAI, 43300 SERI KEMBANGAN, SELANGOR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Sunday,2025-12-21,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2298/-/kempen-derma-darah-bergerak?Itemid=0,VEDO WELLNESS SDN BHD,"GF, DEPAN BURGER KING @ LOTUS'S BANDAR BUKIT PUCHONG, NO 1, JALAN BP 7/1, BANDAR BUKIT PUCHONG, 47120 PUCHONG, SELANGOR.",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Sunday,2025-12-21,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2298/-/kempen-derma-darah-bergerak?Itemid=0,PERSATUAN PENGANUT CHONG SEEN FATT,"DEWAN @ PERSATUAN PENGANUT CHONG SEEN FATT TEMPLE, NO.4, JALAN 20A, JALAN BADAM 1, KAMPUNG CHERAS BARU, 56100 KUALA LUMPUR.",09.00 PAGI,1.00 TENGAH HARI,70
Sunday,2025-12-21,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2298/-/kempen-derma-darah-bergerak?Itemid=0,SETIA ALAMSARI WELCOME CENTRE,"DEWAN @ SETIA ALAMSARI WELCOME CENTRE NO 1, PERSIARAN ALAM SARI 2, ALAM SARI, 43000 KAJANG SELANGOR",09.00 PAGI,3.00 PETANG,50
Sunday,2025-12-21,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2298/-/kempen-derma-darah-bergerak?Itemid=0,SURAU AL-FIRDAUS SAUJANA DAMANSARA,"RUANG KULIAH SURAU @ SURAU AL-FIRDAUS SAUJANA DAMANSARA, JALAN PJU 10/10B, SAUJANA DAMANSARA, 47830 PETALING JAYA, SELANGOR",09.30 PAGI,2.00 PETANG,50
Sunday,2025-12-21,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2298/-/kempen-derma-darah-bergerak?Itemid=0,LIONS CLUB OF MID VALLEY KUALA LUMPUR,"TF VALUE-MART @ LOT 11811, JALAN CHERAS, TAMAN CONNAUGHT, 56000 CHERAS, KUALA LUMPUR",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Sunday,2025-12-21,PUSAT PENDERMAAN DARAH STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2287/-/pusat-pendermaan-darah-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",8.00 PAGI,4.00 PETANG,0
Sunday,2025-12-21,PUSAT PENDERMAAN DARAH STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2287/-/pusat-pendermaan-darah-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Sunday,2025-12-21,PUSAT PENDERMAAN DARAH STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2287/-/pusat-pendermaan-darah-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Sunday,2025-12-21,PUSAT PENDERMAAN DARAH STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2287/-/pusat-pendermaan-darah-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,6.00 PETANG,0
Monday,2025-12-22,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2300/-/kempen-derma-darah-bergerak?Itemid=0,UM - FAKULTI SASTERA DAN SAINS SOSIAL,DATARAN SASTERA FAKUTI SASTERA & SAINS SOSIAL 50603 UNIVERSITI MALAYA KUALA LUMPUR,9.00 PAGI,3.00 PETANG,100
Monday,2025-12-22,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",7.30 PAGI,5.30 PETANG,0
Monday,2025-12-22,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Monday,2025-12-22,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Monday,2025-12-22,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
Tuesday,2025-12-23,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2301/-/kempen-derma-darah-bergerak?Itemid=0,AEON BIG BANDAR TUN HUSSEIN ONN (BTHO),"GROUND FLOOR (BERHADAPAN XES SHOES) @ AEON BIG BANDAR TUN HUSSEIN ONN, BANDAR TUN HUSSEIN ONN, JALAN, PERSIARAN SUARASA 2, TUN HUSSEIN ONN, 43200 CHERAS, SELANGOR.",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Tuesday,2025-12-23,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2301/-/kempen-derma-darah-bergerak?Itemid=0,KEMENTERIAN PELANCONGAN MALAYSIA (MOTAC),DEWAN SANGGAR PUJANGGA @ KEMENTERIAN PELANCONGAN DAN KEBUDAYAAN MALAYSIA,9.00 PAGI,2.00 PETANG,50
Tuesday,2025-12-23,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2301/-/kempen-derma-darah-bergerak?Itemid=0,HOSPITAL SUNGAI BULOH,LOBI@HOSPITAL SUNGAI BULOH 47000 SELANGOR,9.00 PAGI,2.00 PETANG,50
Tuesday,2025-12-23,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",7.30 PAGI,5.30 PETANG,0
Tuesday,2025-12-23,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Tuesday,2025-12-23,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Tuesday,2025-12-23,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
Wednesday,2025-12-24,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2302/-/kempen-derma-darah-bergerak?Itemid=0,AEON BIG BANDAR TUN HUSSEIN ONN (BTHO),"GROUND FLOOR (BERHADAPAN XES SHOES) @ AEON BIG BANDAR TUN HUSSEIN ONN, BANDAR TUN HUSSEIN ONN, JALAN, PERSIARAN SUARASA 2, TUN HUSSEIN ONN, 43200 CHERAS, SELANGOR.",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Wednesday,2025-12-24,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2302/-/kempen-derma-darah-bergerak?Itemid=0,LOTUS'S SEMENYIH,"MOBILE BAS PDN (KAWASAN PARKING KFC) @ LOTUS'S SEMENYIH NO 1, JLN TPS 1, TAMAPN PELANGI 43500 SEMENYIH",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Wednesday,2025-12-24,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2302/-/kempen-derma-darah-bergerak?Itemid=0,HOSPITAL SUNGAI BULOH,LOBI@HOSPITAL SUNGAI BULOH 47000 SELANGOR,9.00 PAGI,2.00 PETANG,50
Wednesday,2025-12-24,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2302/-/kempen-derma-darah-bergerak?Itemid=0,INSTITUT PERUBATAN RESPIRATORI,"KANTIN @ INSTITUT PERUBATAN RESPIRATORI JALAN PAHANG, PEKELILING 50400 KUALA LUMPUR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 4.00 PETANG,50
Wednesday,2025-12-24,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",7.30 PAGI,5.30 PETANG,0
Wednesday,2025-12-24,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Wednesday,2025-12-24,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Wednesday,2025-12-24,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
Thursday,2025-12-25,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2303/-/kempen-derma-darah-bergerak?Itemid=0,LOTUS'SEMENYIH,"MOBILE BAS PDN (KAWASAN PARKING KFC) @ LOTUS'S SEMENYIH NO 1, JLN TPS1, TAMAN PELANGI, 43500 SEMENYIH",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Thursday,2025-12-25,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2303/-/kempen-derma-darah-bergerak?Itemid=0,AEONCHERAS SELATAN,"ARAS 1 (DEPAN UNIQLO) @ AEON MALL CHERAS SELATAN STORE AND SHOPPING CENTRE, LEBUH TUN HUSSEIN ONN, 43200 BALAKONG, SELANGOR",SESI 1 10.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,100
Thursday,2025-12-25,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2303/-/kempen-derma-darah-bergerak?Itemid=0,KIPMALL DESA COALFIELDS,LG (DEPAN WATSON) @KIPMALL DESA COALFIELDS JLN DC 4/5 47000 SG. BULOH SELANGOR,SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Thursday,2025-12-25,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2303/-/kempen-derma-darah-bergerak?Itemid=0,KIPMALL KOTA WARISAN,"M FLOOR (BERDEKATAN STAGE) @ KIPMALL KOTA WARISAN, JALAN WARISAN SENTRAL 3, KIP SENTRAL, KOTA WARISAN 43900 SEPANG, SELANGOR",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Thursday,2025-12-25,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2303/-/kempen-derma-darah-bergerak?Itemid=0,PERSATUAN KEBAJIKAN SAN CHUAN MALAYSIA,"PARAGON POINT SHOPPING CENTER @ NSK GROCER G001, POO1 LEVEL 1 TAMAN PUTRA 68000 AMPANG SELANGOR",10.00 PAGI – 1.45 PETANG,2.30 PETANG – 5.00 PETANG,50
Thursday,2025-12-25,KEMPEN DERMA DARAH BERGERAK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2303/-/kempen-derma-darah-bergerak?Itemid=0,GIANT BANDAR KINRARA,"PS66, LEVEL 1 @ GIANT HYPERMARKET BANDAR KINRARA PUCHONG SELANGOR",SESI 1 11.00 PAGI – 1.45 PETANG,SESI 2 2.30 PETANG – 5.00 PETANG,50
Thursday,2025-12-25,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,"PUSAT DARAH NEGARA, JALAN TUN RAZAK","PUSAT DARAH NEGARA, JALAN TUN RAZAK, 50400 KUALA LUMPUR",7.30 PAGI,5.30 PETANG,0
Thursday,2025-12-25,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT DARAH NEGARA DONATION SUITE MIDVALLEY,"LOT 0603, LEVEL 3 (MEZZANINE) SEBELAH DAISO JAPAN @ MID VALLEY MEGAMALL, 59200 KUALA LUMPUR",10.00 PAGI,9.00 MALAM,0
Thursday,2025-12-25,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (1 UTAMA SHOPPING CENTRE),"BASEMENT 2 (B2) NEW WING (BERHAMPIRAN SAMSONITE REPAIR CENTRE) @ 1 UTAMA SHOPPING CENTRE, NO 1, LEBUH BANDAR UTAMA, BANDAR UTAMA, 47800 PETALING JAYA, SELANGOR",11.00 PAGI,7.00 PETANG,0
Thursday,2025-12-25,PUSAT PENDERMAAN STATIK,https://pdn.gov.my/v2/index.php/component/jevents/eventdetail/2285/-/pusat-pendermaan-statik?Itemid=0,PUSAT KOMUNITI ST. JOHN AMBULANS MALAYSIA (IOI CITY MALL PUTRAJAYA),"BASEMENT LEVEL P3 (BERHAMPIRAN MYNEWS) @ IOI CITY MALL PUTRAJAYA, IOI CITY TOWER TWO LEBUH IRC, IOI RESORT, 62502 PUTRAJAYA",11.00 PAGI,4.00 PETANG,0
